bicycle,building,bus,car,fence,license plate,motorcycle,person,pole,rider,road,sidewalk,sky,terrain,traffic light,traffic sign,train,truck,vegetation,wall,frame,y
64948,0,0,0,0,0,838,0,0,0,0,0,0,0,0,12518,0,0,698,0,006880,0
62659,0,0,33,0,0,351,3,0,1113,0,0,0,0,0,12900,0,0,1943,0,007257,0
67888,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11111,0,0,0,0,005302,0
37271,0,0,3,0,0,5092,75,0,0,0,0,0,0,0,32907,0,0,3654,0,001961,0
61064,0,0,971,0,0,952,0,0,5,0,0,0,0,0,13907,0,0,2103,0,006834,0
55718,0,0,190,0,0,513,0,0,49,0,0,0,0,0,17893,0,0,4639,0,001499,0
66038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12964,0,0,0,0,001975,0
61731,0,0,399,0,0,642,0,0,4,0,0,0,0,0,15388,0,0,838,0,005173,0
68329,0,0,0,0,0,101,0,0,5,0,0,0,0,0,10567,0,0,0,0,004394,0
69773,0,0,0,0,0,1199,41,0,0,0,0,0,0,0,7989,0,0,0,0,002252,0
58357,0,0,5,0,0,1018,16,0,0,0,0,0,0,0,17928,0,0,1678,0,005799,0
62714,0,0,0,0,0,879,0,0,0,0,0,0,0,0,12085,0,0,3324,0,004347,0
66069,0,0,0,0,0,158,0,0,0,0,0,0,0,0,12775,0,0,0,0,003431,0
64841,0,0,0,0,0,551,0,0,135,0,0,0,0,0,12523,0,0,952,0,002192,0
59826,0,0,0,0,0,0,9,0,0,0,0,0,0,0,19167,0,0,0,0,001865,0
66870,0,0,0,0,0,354,0,0,0,0,0,0,0,0,11778,0,0,0,0,005522,0
47771,0,0,617,0,0,888,6415,0,0,0,0,0,0,0,21183,0,0,2128,0,001973,0
35387,0,0,0,0,0,1153,19100,0,0,0,0,0,0,0,19675,0,0,3687,0,000502,0
67432,0,0,3,0,0,58,0,0,0,0,0,0,0,0,11509,0,0,0,0,000960,0
46515,0,0,3601,0,0,1770,2695,0,0,0,0,0,0,0,18074,0,0,6347,0,001737,0
54893,0,0,335,0,0,1485,712,0,150,0,0,0,0,0,17446,0,0,3981,0,005228,0
66168,0,0,0,0,0,146,0,0,0,0,0,0,0,0,12688,0,0,0,0,001004,0
45850,0,0,8456,0,0,370,596,0,3770,0,0,0,0,0,19904,0,0,56,0,003867,0
39459,0,0,0,0,0,12,24307,0,0,0,0,0,0,0,15219,0,0,5,0,005314,0
58736,0,0,0,0,0,438,0,0,0,0,0,0,0,0,19788,0,0,40,0,003268,0
45326,0,0,0,0,0,919,311,0,0,0,0,0,0,0,32224,0,0,222,0,000902,0
66080,0,0,0,0,0,248,0,0,0,0,0,0,0,0,12674,0,0,0,0,005502,0
58695,0,0,3263,0,0,810,794,0,26,0,0,0,0,0,14357,0,0,1057,0,000080,0
58498,0,0,1047,0,0,1226,609,0,2169,0,0,0,0,0,14906,0,0,547,0,006492,0
68214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10788,0,0,0,0,001321,0
65670,0,0,0,0,0,204,0,0,0,0,0,0,0,0,13128,0,0,0,0,003475,0
26507,0,0,7576,0,0,624,563,0,27255,0,0,0,0,0,13970,0,0,2507,0,004760,0
49088,0,0,0,0,0,1588,5147,0,0,0,0,0,0,0,20235,0,0,2944,0,002481,1
67482,0,0,0,0,0,186,0,0,0,0,0,0,0,0,11334,0,0,0,0,000891,0
58804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16124,0,0,4074,0,004939,0
73067,0,0,120,0,0,0,683,0,0,0,0,0,0,0,5132,0,0,0,0,002582,0
50731,0,0,0,0,0,783,8059,0,129,0,0,0,0,0,19271,0,0,29,0,005769,1
52475,0,0,226,0,0,21,13,0,0,0,0,0,0,0,17723,0,0,8544,0,001559,0
53776,0,0,403,0,0,40,0,0,0,0,0,0,0,0,24783,0,0,0,0,001581,0
64858,0,0,0,0,0,955,0,0,0,0,0,0,0,0,13185,0,0,4,0,003940,0
58187,0,0,0,0,0,302,0,0,0,0,0,0,0,0,20496,0,0,17,0,003742,0
66520,0,0,0,0,0,692,4,0,0,0,0,0,0,0,9923,0,0,1863,0,001315,0
54757,0,0,0,0,0,3909,19,0,0,0,0,0,0,0,16687,0,0,3630,0,004579,0
61993,0,0,0,0,0,505,311,0,0,0,0,0,0,0,15802,0,0,391,0,007245,0
67238,0,0,41,0,0,216,0,0,0,0,0,0,0,0,11507,0,0,0,0,007086,0
66931,0,0,3,0,0,22,0,0,0,0,0,0,0,0,12046,0,0,0,0,002642,0
39130,0,0,10,0,0,678,8481,0,1294,0,0,0,0,0,20687,0,0,8722,0,005478,0
64852,0,0,0,0,0,32,0,0,0,0,0,0,0,0,14108,0,0,10,0,006019,0
66034,0,0,0,0,0,567,0,0,0,0,0,0,0,0,12387,0,0,14,0,000687,0
47471,0,0,123,0,0,2402,3982,0,0,0,0,0,0,0,21960,0,0,3064,0,000705,0
55789,0,0,259,0,0,1211,1,0,0,0,0,0,0,0,17990,0,0,3752,0,000539,0
60138,0,0,6,0,0,1085,1102,0,0,0,0,0,0,0,16606,0,0,65,0,006374,0
40519,0,0,4,0,0,4699,77,0,0,0,0,0,0,0,31637,0,0,2066,0,001491,0
61830,0,0,0,0,0,994,0,0,138,0,0,0,0,0,14237,0,0,1803,0,005485,0
63541,0,0,0,0,0,13,0,0,0,0,0,0,0,0,15258,0,0,190,0,000640,0
57237,0,0,0,0,0,0,5,0,0,0,0,0,0,0,21701,0,0,59,0,006966,0
51382,0,0,666,0,0,938,155,0,0,0,0,0,0,0,22252,0,0,3609,0,001922,0
62681,0,0,20,0,0,393,1341,0,11,0,0,0,0,0,13771,0,0,785,0,006160,0
55545,0,0,135,0,0,1209,42,0,1525,0,0,0,0,0,17801,0,0,2745,0,000306,0
47901,0,0,59,0,0,595,2865,0,124,0,0,0,0,0,22792,0,0,5179,0,001496,0
59250,0,0,0,0,0,327,1264,0,2987,0,0,0,0,0,12035,0,0,3139,0,003578,0
60317,0,0,495,0,0,1635,1,0,0,0,0,0,0,0,15506,0,0,1048,0,005730,0
50853,0,0,559,0,0,453,3115,0,0,0,0,0,0,0,22629,0,0,1393,0,005995,0
52440,0,0,3343,0,0,1305,1342,0,0,0,0,0,0,0,20115,0,0,457,0,006743,0
69777,0,0,0,0,0,150,0,0,0,0,0,0,0,0,9075,0,0,0,0,005446,0
55700,0,0,0,0,0,102,92,0,0,0,0,0,0,0,23071,0,0,550,0,000338,0
50696,0,0,0,0,0,1993,954,0,1456,0,0,0,0,0,19038,0,0,4865,0,005421,0
66870,0,0,0,0,0,406,0,0,0,0,0,0,0,0,11726,0,0,0,0,003354,0
57296,0,0,1888,0,0,1774,0,0,0,0,0,0,0,0,13877,0,0,4167,0,003154,0
54079,0,0,3602,0,0,1688,0,0,0,0,0,0,0,0,17546,0,0,2087,0,006408,0
64653,0,0,0,0,0,989,0,0,0,0,0,0,0,0,12818,0,0,542,0,006931,0
56657,0,0,200,0,0,1994,0,0,0,0,0,0,0,0,14030,0,0,6121,0,004339,0
49847,0,0,546,0,0,2557,3714,0,0,0,0,0,0,0,20946,0,0,1392,0,006708,0
51342,0,0,1,0,0,2590,240,0,0,0,0,0,0,0,24184,0,0,645,0,000007,0
58509,0,0,342,0,0,571,42,0,18,0,0,0,0,0,14764,0,0,4756,0,005508,0
68608,0,0,0,0,0,909,23,0,0,0,0,0,0,0,8698,0,0,764,0,001210,0
29644,0,0,13724,0,0,1631,11565,0,0,0,0,0,0,0,18352,0,0,4086,0,002514,0
54737,0,0,74,0,0,625,73,0,646,0,0,0,0,0,17311,0,0,5536,0,005092,0
47635,0,0,4,0,0,1659,1419,0,7,0,0,0,0,0,17686,0,0,10592,0,001430,0
64666,0,0,1912,0,0,43,3470,0,0,0,0,0,0,0,8901,0,0,10,0,003570,0
49960,0,0,56,0,0,0,7588,0,64,0,0,0,0,0,20334,0,0,1000,0,003176,0
37185,0,0,2,0,0,5142,72,0,0,0,0,0,0,0,32740,0,0,3861,0,001047,0
64439,0,0,0,0,0,842,0,0,82,0,0,0,0,0,12608,0,0,1031,0,004523,0
63065,0,0,0,0,0,516,0,0,0,0,0,0,0,0,14825,0,0,596,0,003223,0
47532,0,0,215,0,0,1685,877,0,0,0,0,0,0,0,27241,0,0,1452,0,000082,0
48343,0,0,19,0,0,919,283,0,0,0,0,0,0,0,28369,0,0,1069,0,002116,0
48431,0,0,0,0,0,2555,1169,0,0,0,0,0,0,0,23474,0,0,3373,0,001539,0
63922,0,0,0,0,0,168,0,0,0,0,0,0,0,0,14494,0,0,418,0,000022,0
65437,0,0,0,0,0,814,0,0,0,0,0,0,0,0,12751,0,0,0,0,005726,0
57535,0,0,19,0,0,464,1685,0,4824,0,0,0,0,0,11111,0,0,3364,0,003610,0
55184,0,0,467,0,0,831,60,0,0,0,0,0,0,0,16703,0,0,5757,0,001122,0
61252,0,0,2,0,0,929,8,0,0,0,0,0,0,0,16456,0,0,355,0,001623,0
68349,0,0,0,0,0,74,0,0,0,0,0,0,0,0,10574,0,0,5,0,005130,0
39847,0,0,2344,0,0,357,10,0,16080,0,0,0,0,0,19707,0,0,657,0,002884,0
55522,0,0,2537,0,0,1787,3,0,0,0,0,0,0,0,13677,0,0,5476,0,000072,0
65248,0,0,0,0,0,14,4,0,0,0,0,0,0,0,13488,0,0,248,0,005395,0
47132,0,0,3604,0,0,334,462,0,10979,0,0,0,0,0,11858,0,0,4633,0,004545,0
43826,0,0,1836,0,0,43,1735,0,10573,0,0,0,0,0,19621,0,0,1368,0,002854,0
66472,0,0,0,0,0,89,0,0,0,0,0,0,0,0,12441,0,0,0,0,000820,0
66493,0,0,0,0,0,187,0,0,0,0,0,0,0,0,12321,0,0,1,0,006212,0
51859,0,0,0,0,0,280,5485,0,0,0,0,0,0,0,17462,0,0,3916,0,000987,0
65002,0,0,0,0,0,392,0,0,0,0,0,0,0,0,13608,0,0,0,0,003189,0
56206,0,0,1323,0,0,314,0,0,0,0,0,0,0,0,21159,0,0,0,0,003077,0
50175,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,20949,0,0,7292,0,001185,0
53935,0,0,1590,0,0,707,31,0,7,0,0,0,0,0,18004,0,0,4728,0,001484,0
53191,0,0,0,0,0,498,38,0,463,0,0,0,0,0,24966,0,0,359,0,001734,0
48137,0,0,8077,0,0,1451,8139,0,161,0,0,0,0,0,10039,0,0,2998,0,002447,0
66272,0,0,0,0,0,115,0,0,11,0,0,0,0,0,10796,0,0,1808,0,007454,0
33328,0,0,21008,0,0,665,7964,0,8733,0,0,0,0,0,7301,0,0,3,0,006193,0
45156,0,0,465,0,0,954,8257,0,0,0,0,0,0,0,22051,0,0,2119,0,001876,0
30505,0,0,0,0,0,37,2918,0,31542,0,0,0,0,0,12976,0,0,1024,0,001805,0
62570,0,0,0,0,0,599,156,0,0,0,0,0,0,0,11149,0,0,4528,0,002482,0
59772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18794,0,0,436,0,005880,0
52859,0,0,1827,0,0,2659,18,0,0,0,0,0,0,0,21338,0,0,301,0,000585,0
62308,0,0,0,0,0,257,86,0,0,0,0,0,0,0,15451,0,0,900,0,004445,0
65900,0,0,0,0,0,150,0,0,0,0,0,0,0,0,12545,0,0,407,0,006120,0
39423,0,0,1635,0,0,338,18228,0,0,0,0,0,0,0,17653,0,0,1725,0,007465,0
65989,0,0,0,0,0,158,0,0,0,0,0,0,0,0,12855,0,0,0,0,000834,0
55107,0,0,0,0,0,13,0,0,0,0,0,0,0,0,23787,0,0,95,0,003241,0
57790,0,0,1266,0,0,309,0,0,0,0,0,0,0,0,19601,0,0,36,0,005393,0
65551,0,0,0,0,0,40,0,0,0,0,0,0,0,0,13411,0,0,0,0,006691,0
53235,0,0,0,0,0,1268,4703,0,0,0,0,0,0,0,17759,0,0,2037,0,001850,0
55290,0,0,615,0,0,2233,6,0,0,0,0,0,0,0,20235,0,0,623,0,001918,0
66356,0,0,0,0,0,91,0,0,0,0,0,0,0,0,10156,0,0,2399,0,003105,0
55361,0,0,2322,0,0,1419,943,0,663,0,0,0,0,0,16622,0,0,1672,0,000060,0
57802,0,0,252,0,0,580,18,0,99,0,0,0,0,0,15445,0,0,4806,0,004069,0
45870,0,0,9201,0,0,8,874,0,4150,0,0,0,0,0,15397,0,0,3502,0,007270,0
58761,0,0,288,0,0,2023,81,0,629,0,0,0,0,0,13817,0,0,3403,0,006851,0
65492,0,0,1,0,0,247,3,0,0,0,0,0,0,0,13173,0,0,86,0,004310,0
49350,0,0,2932,0,0,612,29,0,1341,0,0,0,0,0,18227,0,0,6511,0,005468,0
57835,0,0,97,0,0,1349,9,0,109,0,0,0,0,0,15645,0,0,3958,0,002241,0
55529,0,0,151,0,0,1126,36,0,77,0,0,0,0,0,18008,0,0,4075,0,004702,0
65775,0,0,1405,0,0,404,9,0,0,0,0,0,0,0,10724,0,0,685,0,002622,0
41323,0,0,0,0,0,1304,10131,0,0,0,0,0,0,0,19819,0,0,6425,0,002355,0
55308,0,0,2515,0,0,1987,27,0,79,0,0,0,0,0,14939,0,0,4147,0,000739,0
49755,0,0,24,0,0,1165,7598,0,0,0,0,0,0,0,20367,0,0,93,0,002203,0
48091,0,0,3410,0,0,424,7864,0,0,0,0,0,0,0,19174,0,0,39,0,002968,0
47097,0,0,0,0,0,477,15310,0,0,0,0,0,0,0,16058,0,0,60,0,007425,0
60329,0,0,0,0,0,318,0,0,0,0,0,0,0,0,18141,0,0,214,0,005420,0
67304,0,0,0,0,0,255,0,0,0,0,0,0,0,0,11276,0,0,167,0,001240,0
61806,0,0,3730,0,0,114,1005,0,172,0,0,0,0,0,9701,0,0,2474,0,000709,0
49926,0,0,73,0,0,1549,3243,0,0,0,0,0,0,0,18687,0,0,5524,0,000325,0
60299,0,0,1546,0,0,318,16,0,0,0,0,0,0,0,16611,0,0,212,0,003111,0
67895,0,0,0,0,0,49,0,0,0,0,0,0,0,0,11058,0,0,0,0,000083,0
49513,0,0,75,0,0,1502,344,0,0,0,0,0,0,0,27094,0,0,474,0,006017,0
59994,0,0,0,0,0,740,0,0,0,0,0,0,0,0,18268,0,0,0,0,004856,0
51287,0,0,4420,0,0,210,0,0,625,0,0,0,0,0,18830,0,0,3630,0,003720,0
47966,0,0,0,0,0,812,71,0,0,0,0,0,0,0,29342,0,0,811,0,002700,0
52659,0,0,0,0,0,531,3,0,0,0,0,0,0,0,25791,0,0,18,0,006283,0
51000,0,0,6717,0,0,218,969,0,20,0,0,0,0,0,15108,0,0,4970,0,006975,0
57313,0,0,245,0,0,507,4833,0,673,0,0,0,0,0,14299,0,0,1132,0,000906,0
51564,0,0,9054,0,0,214,26,0,49,0,0,0,0,0,15401,0,0,2694,0,003768,0
43131,0,0,12,0,0,4587,2914,0,0,0,0,0,0,0,28107,0,0,251,0,001907,0
59376,0,0,0,0,0,717,0,0,0,0,0,0,0,0,18866,0,0,43,0,005583,0
66157,0,0,0,0,0,406,0,0,0,0,0,0,0,0,12381,0,0,58,0,001258,0
64756,0,0,0,0,0,229,0,0,0,0,0,0,0,0,14017,0,0,0,0,003654,0
66292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12710,0,0,0,0,004453,0
57041,0,0,459,0,0,611,77,0,179,0,0,0,0,0,15108,0,0,5527,0,006640,0
41834,0,0,8,0,0,1269,4615,0,3149,0,0,0,0,0,25267,0,0,2860,0,000163,0
59735,0,0,2,0,0,380,96,0,0,0,0,0,0,0,18771,0,0,18,0,006579,0
53242,0,0,5156,0,0,46,1615,0,75,0,0,0,0,0,16796,0,0,2072,0,003045,0
59266,0,0,0,0,0,11,0,0,0,0,0,0,0,0,19447,0,0,278,0,003853,0
65017,0,0,0,0,0,405,0,0,0,0,0,0,0,0,13580,0,0,0,0,006384,0
67192,0,0,0,0,0,1948,0,0,0,0,0,0,0,0,9853,0,0,9,0,000044,0
64817,0,0,0,0,0,372,0,0,0,0,0,0,0,0,13813,0,0,0,0,000653,0
55671,0,0,63,0,0,1064,0,0,851,0,0,0,0,0,16591,0,0,4762,0,004477,0
54039,0,0,1429,0,0,6,4658,0,23,0,0,0,0,0,16715,0,0,2132,0,002684,0
60889,0,0,241,0,0,719,105,0,0,0,0,0,0,0,16998,0,0,50,0,002184,0
54585,0,0,143,0,0,740,406,0,300,0,0,0,0,0,18057,0,0,4771,0,001930,0
49103,0,0,2699,0,0,515,602,0,4641,0,0,0,0,0,21415,0,0,27,0,001126,0
42104,0,0,518,0,0,559,4371,0,11573,0,0,0,0,0,13718,0,0,6159,0,005990,0
67426,0,0,0,0,0,721,0,0,0,0,0,0,0,0,10855,0,0,0,0,004201,0
56250,0,0,825,0,0,569,60,0,0,0,0,0,0,0,20939,0,0,359,0,003845,0
46414,0,0,221,0,0,313,12366,0,1763,0,0,0,0,0,14743,0,0,3182,0,000954,0
62850,0,0,0,0,0,570,26,0,0,0,0,0,0,0,12442,0,0,3114,0,000665,0
37452,0,0,3,0,0,4969,43,0,0,0,0,0,0,0,32960,0,0,3575,0,001064,0
53399,0,0,1671,0,0,1132,288,0,0,0,0,0,0,0,22153,0,0,359,0,002125,0
67903,0,0,0,0,0,351,0,0,0,0,0,0,0,0,10748,0,0,0,0,002242,0
51758,0,0,4128,0,0,272,5,0,291,0,0,0,0,0,17898,0,0,4650,0,007306,0
60113,0,0,0,0,0,1121,0,0,0,0,0,0,0,0,14357,0,0,3411,0,006802,0
52702,0,0,760,0,0,3016,165,0,0,0,0,0,0,0,22042,0,0,317,0,003619,0
50068,0,0,2111,0,0,410,0,0,3003,0,0,0,0,0,18427,0,0,4983,0,003994,0
66302,0,0,0,0,0,506,0,0,0,0,0,0,0,0,12194,0,0,0,0,001730,0
67801,0,0,0,0,0,90,0,0,0,0,0,0,0,0,11111,0,0,0,0,006668,0
66892,0,0,0,0,0,232,0,0,0,0,0,0,0,0,11010,0,0,868,0,004412,0
62151,0,0,0,0,0,51,78,0,0,0,0,0,0,0,16620,0,0,102,0,004046,0
62704,0,0,0,0,0,768,36,0,0,0,0,0,0,0,13381,0,0,2113,0,000537,0
51691,0,0,884,0,0,1106,1559,0,0,0,0,0,0,0,23067,0,0,695,0,001402,0
50178,0,0,0,0,0,261,7743,0,0,0,0,0,0,0,18962,0,0,1858,0,005867,0
67968,0,0,0,0,0,47,0,0,0,0,0,0,0,0,10987,0,0,0,0,000690,0
63930,0,0,0,0,0,257,0,0,0,0,0,0,0,0,14815,0,0,0,0,001810,0
63132,0,0,0,0,0,0,87,0,4181,0,0,0,0,0,9084,0,0,2518,0,002515,0
60067,0,0,0,0,0,597,499,0,0,0,0,0,0,0,14626,0,0,3213,0,006875,0
47856,0,0,857,0,0,1975,7090,0,560,0,0,0,0,0,11463,0,0,9201,0,000950,0
49630,0,0,2,0,0,1504,7087,0,0,0,0,0,0,0,19945,0,0,834,0,002208,0
61472,0,0,326,0,0,485,0,0,0,0,0,0,0,0,16584,0,0,135,0,002204,0
53001,0,0,1716,0,0,1202,1695,0,0,0,0,0,0,0,20606,0,0,782,0,006461,0
57084,0,0,416,0,0,419,0,0,0,0,0,0,0,0,18669,0,0,2414,0,006963,0
62228,0,0,0,0,0,164,0,0,0,0,0,0,0,0,16213,0,0,397,0,004575,0
35906,0,0,1756,0,0,257,17927,0,172,0,0,0,0,0,21573,0,0,1411,0,005300,0
39576,0,0,6,0,0,4916,59,0,0,0,0,0,0,0,31660,0,0,2785,0,001159,0
44806,0,0,0,0,0,3627,210,0,0,0,0,0,0,0,28769,0,0,1590,0,001117,0
59138,0,0,731,0,0,628,21,0,475,0,0,0,0,0,14365,0,0,3644,0,005774,0
67401,0,0,0,0,0,127,0,0,0,0,0,0,0,0,11474,0,0,0,0,003754,0
59689,0,0,1136,0,0,1795,12,0,0,0,0,0,0,0,15476,0,0,894,0,004767,0
66449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12553,0,0,0,0,003727,0
52553,0,0,1,0,0,2300,3,0,0,0,0,0,0,0,23770,0,0,375,0,003626,0
58120,0,0,0,0,0,630,0,0,0,0,0,0,0,0,19829,0,0,423,0,005636,0
56879,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21437,0,0,684,0,007170,0
51399,0,0,0,0,0,286,6663,0,0,0,0,0,0,0,20533,0,0,121,0,001250,0
42176,0,0,2525,0,0,573,7248,0,0,0,0,0,0,0,22780,0,0,3700,0,006826,0
61097,0,0,4,0,0,942,450,0,0,0,0,0,0,0,14843,0,0,1666,0,005290,0
37696,0,0,2672,0,0,361,4,0,19796,0,0,0,0,0,16128,0,0,2345,0,002061,0
54707,0,0,260,0,0,876,289,0,579,0,0,0,0,0,18510,0,0,3781,0,004840,0
67684,0,0,486,0,0,298,11,0,0,0,0,0,0,0,10068,0,0,455,0,005693,0
57886,0,0,28,0,0,402,5,0,0,0,0,0,0,0,20049,0,0,632,0,003069,0
37314,0,0,1,0,0,5147,69,0,0,0,0,0,0,0,32884,0,0,3587,0,000993,0
57558,0,0,114,0,0,954,2659,0,0,0,0,0,0,0,15891,0,0,1826,0,001475,0
54214,0,0,2210,0,0,458,41,0,1145,0,0,0,0,0,18300,0,0,2634,0,006680,0
50875,0,0,21,0,0,793,0,0,0,0,0,0,0,0,22635,0,0,5191,0,001748,0
28174,0,0,6744,0,0,829,2618,0,25976,0,0,0,0,0,12043,0,0,2618,0,002401,0
48480,0,0,0,0,0,480,1196,0,0,0,0,0,0,0,25776,0,0,3070,0,000763,0
66406,0,0,0,0,0,23,0,0,0,0,0,0,0,0,12573,0,0,0,0,003680,0
67666,0,0,0,0,0,91,0,0,0,0,0,0,0,0,11245,0,0,0,0,007332,0
64354,0,0,0,0,0,718,0,0,0,0,0,0,0,0,13837,0,0,93,0,003188,0
69047,0,0,173,0,0,0,115,0,2446,0,0,0,0,0,6720,0,0,501,0,004356,0
48498,0,0,0,0,0,473,0,0,0,0,0,0,0,0,30014,0,0,17,0,001017,0
66555,0,0,0,0,0,396,0,0,0,0,0,0,0,0,12051,0,0,0,0,000322,0
57552,0,0,518,0,0,1051,40,0,126,0,0,0,0,0,14820,0,0,4895,0,005998,0
57871,0,0,0,0,0,301,0,0,0,0,0,0,0,0,20729,0,0,101,0,005875,0
60756,0,0,626,0,0,1071,35,0,0,0,0,0,0,0,14114,0,0,2400,0,006081,0
59251,0,0,14,0,0,619,25,0,0,0,0,0,0,0,16793,0,0,2300,0,004681,0
48440,0,0,2210,0,0,433,3332,0,5174,0,0,0,0,0,17958,0,0,1455,0,006105,0
57296,0,0,771,0,0,0,8307,0,3794,0,0,0,0,0,8834,0,0,0,0,006566,0
68051,0,0,5,0,0,62,0,0,0,0,0,0,0,0,10882,0,0,2,0,002145,0
68011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10991,0,0,0,0,006485,0
51041,0,0,416,0,0,0,0,0,0,0,0,0,0,0,27545,0,0,0,0,007417,0
63448,0,0,0,0,0,1702,0,0,0,0,0,0,0,0,13852,0,0,0,0,003089,0
52000,0,0,22,0,0,4517,0,0,0,0,0,0,0,0,17183,0,0,5280,0,006490,0
68540,0,0,0,0,0,240,0,0,0,0,0,0,0,0,10222,0,0,0,0,007461,0
56546,0,0,604,0,0,49,5496,0,270,0,0,0,0,0,16037,0,0,0,0,007040,0
57357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21522,0,0,123,0,004933,0
66140,0,0,0,0,0,548,0,0,0,0,0,0,0,0,11206,0,0,1108,0,004571,0
52908,0,0,46,0,0,1521,176,0,0,0,0,0,0,0,21747,0,0,2604,0,006264,0
57844,0,0,326,0,0,710,3579,0,104,0,0,0,0,0,14511,0,0,1928,0,005719,0
75066,0,0,0,0,0,0,91,0,0,0,0,0,0,0,3845,0,0,0,0,003420,0
65831,0,0,0,0,0,124,0,0,0,0,0,0,0,0,13047,0,0,0,0,001109,0
67845,0,0,0,0,0,43,0,0,0,0,0,0,0,0,11114,0,0,0,0,001385,0
60741,0,0,0,0,0,22,0,0,0,0,0,0,0,0,17903,0,0,336,0,000259,0
65528,0,0,0,0,0,445,0,0,0,0,0,0,0,0,13022,0,0,7,0,001312,0
68339,0,0,0,0,0,92,0,0,0,0,0,0,0,0,10571,0,0,0,0,000434,0
66681,0,0,0,0,0,250,0,0,0,0,0,0,0,0,12062,0,0,9,0,002244,0
60176,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15041,0,0,3783,0,000860,0
29683,0,0,7,0,0,1192,27661,0,0,0,0,0,0,0,4505,0,0,16467,0,000209,0
51361,0,0,349,0,0,278,2971,0,81,0,0,0,0,0,20925,0,0,3037,0,000221,0
55654,0,0,0,0,0,2562,0,0,0,0,0,0,0,0,16787,0,0,3999,0,006170,0
54195,0,0,1148,0,0,1082,460,0,532,0,0,0,0,0,17710,0,0,3875,0,003817,0
63009,0,0,0,0,0,41,0,0,34,0,0,0,0,0,14983,0,0,935,0,005749,0
49141,0,0,0,0,0,558,1108,0,0,0,0,0,0,0,23759,0,0,4436,0,002084,0
61828,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15641,0,0,1530,0,006584,0
48284,0,0,1,0,0,989,4402,0,2843,0,0,0,0,0,20099,0,0,2384,0,004554,0
51606,0,0,503,0,0,545,14,0,0,0,0,0,0,0,25819,0,0,515,0,003821,0
67650,0,0,1,0,0,321,0,0,0,0,0,0,0,0,11030,0,0,0,0,002776,0
49890,0,0,3,0,0,531,26,0,2,0,0,0,0,0,28298,0,0,252,0,003889,0
42023,0,0,7780,0,0,284,676,0,217,0,0,0,0,0,24002,0,0,4020,0,000267,0
42466,0,0,31,0,0,116,4327,0,3438,0,0,0,0,0,28092,0,0,532,0,000666,0
60360,0,0,0,0,0,372,3,0,0,0,0,0,0,0,16883,0,0,1384,0,001302,0
62521,0,0,209,0,0,696,49,0,1,0,0,0,0,0,12771,0,0,2755,0,003173,0
64349,0,0,0,0,0,627,55,0,0,0,0,0,0,0,10275,0,0,3696,0,003895,0
63975,0,0,4,0,0,665,3204,0,0,0,0,0,0,0,11051,0,0,103,0,002592,0
43561,0,0,11961,0,0,149,43,0,1299,0,0,0,0,0,15449,0,0,6540,0,006140,0
53626,0,0,538,0,0,1757,201,0,0,0,0,0,0,0,20617,0,0,2263,0,005117,0
59859,0,0,0,0,0,407,1643,0,0,0,0,0,0,0,16137,0,0,956,0,001866,0
61699,0,0,0,0,0,600,0,0,0,0,0,0,0,0,14788,0,0,1915,0,000119,0
65574,0,0,0,0,0,2,49,0,0,0,0,0,0,0,13372,0,0,5,0,007444,0
59989,0,0,14,0,0,948,382,0,0,0,0,0,0,0,16153,0,0,1516,0,005529,0
39741,0,0,6516,0,0,78,295,0,0,0,0,0,0,0,29994,0,0,2378,0,000668,0
55441,0,0,139,0,0,367,900,0,0,0,0,0,0,0,20764,0,0,1391,0,000219,0
51739,0,0,5,0,0,429,5,0,0,0,0,0,0,0,26703,0,0,121,0,006949,0
54769,0,0,184,0,0,2732,1000,0,0,0,0,0,0,0,14261,0,0,6056,0,000018,0
53756,0,0,0,0,0,1056,461,0,0,0,0,0,0,0,21653,0,0,2076,0,001490,0
62024,0,0,16,0,0,62,13,0,0,0,0,0,0,0,15951,0,0,936,0,006015,0
56567,0,0,23,0,0,953,414,0,0,0,0,0,0,0,15653,0,0,5392,0,000886,0
36697,0,0,4771,0,0,90,4524,0,8434,0,0,0,0,0,15056,0,0,9430,0,004457,0
67197,0,0,0,0,0,539,0,0,0,0,0,0,0,0,11266,0,0,0,0,004441,0
64300,0,0,0,0,0,1408,0,0,0,0,0,0,0,0,13288,0,0,6,0,003125,0
67674,0,0,0,0,0,45,0,0,0,0,0,0,0,0,11283,0,0,0,0,002417,0
19213,0,0,3918,0,0,49,9442,0,25970,0,0,0,0,0,11154,0,0,9256,0,007418,0
