bicycle,building,bus,car,fence,license plate,motorcycle,person,pole,rider,road,sidewalk,sky,terrain,traffic light,traffic sign,train,truck,vegetation,wall,frame,y
65520,0,0,0,0,0,142,0,0,0,0,0,0,0,0,13340,0,0,0,0,006730,non-urban
65556,0,0,0,0,0,16,0,0,0,0,0,0,0,0,13149,0,0,281,0,005823,non-urban
66736,0,0,0,0,0,298,0,0,0,0,0,0,0,0,11968,0,0,0,0,002759,non-urban
60750,0,0,52,0,0,204,66,0,5921,0,0,0,0,0,9856,0,0,2153,0,004741,non-urban
61924,0,0,0,0,0,870,0,0,0,0,0,0,0,0,16138,0,0,70,0,000880,non-urban
60609,0,0,0,0,0,491,0,0,0,0,0,0,0,0,16503,0,0,1399,0,001486,non-urban
67085,0,0,0,0,0,441,0,0,0,0,0,0,0,0,11476,0,0,0,0,000933,non-urban
66378,0,0,3,0,0,538,0,0,0,0,0,0,0,0,12083,0,0,0,0,005549,non-urban
64952,0,0,0,0,0,26,1438,0,0,0,0,0,0,0,12586,0,0,0,0,000654,non-urban
53050,0,0,527,0,0,780,4728,0,0,0,0,0,0,0,16141,0,0,3776,0,001482,non-urban
65565,0,0,213,0,0,705,352,0,0,0,0,0,0,0,11034,0,0,1133,0,002210,non-urban
68192,0,0,0,0,0,96,0,0,0,0,0,0,0,0,10714,0,0,0,0,006790,non-urban
50821,0,0,126,0,0,1157,1407,0,2381,0,0,0,0,0,22985,0,0,125,0,003451,non-urban
62524,0,0,38,0,0,221,3,0,0,0,0,0,0,0,15064,0,0,1152,0,005624,non-urban
45909,0,0,3100,0,0,484,2044,0,11436,0,0,0,0,0,15767,0,0,262,0,003423,non-urban
56615,0,0,0,0,0,143,0,0,0,0,0,0,0,0,22230,0,0,14,0,004123,non-urban
67721,0,0,0,0,0,280,0,0,0,0,0,0,0,0,11001,0,0,0,0,002238,non-urban
53779,0,0,0,0,0,797,0,0,0,0,0,0,0,0,24182,0,0,244,0,001953,non-urban
60338,0,0,34,0,0,500,221,0,0,0,0,0,0,0,13439,0,0,4470,0,007239,non-urban
49692,0,0,1218,0,0,1577,1598,0,0,0,0,0,0,0,16312,0,0,8605,0,000713,non-urban
61508,0,0,0,0,0,312,7,0,0,0,0,0,0,0,17161,0,0,14,0,006178,non-urban
41482,0,0,0,0,0,25,2744,0,22950,0,0,0,0,0,9021,0,0,2780,0,004159,non-urban
52139,0,0,1574,0,0,378,1033,0,7790,0,0,0,0,0,13945,0,0,2143,0,001575,non-urban
63566,0,0,0,0,0,696,25,0,0,0,0,0,0,0,13098,0,0,1617,0,000435,non-urban
54062,0,0,812,0,0,2300,118,0,0,0,0,0,0,0,20530,0,0,1180,0,001436,non-urban
57881,0,0,0,0,0,735,0,0,0,0,0,0,0,0,19824,0,0,562,0,005500,non-urban
57014,0,0,37,0,0,1639,156,0,0,0,0,0,0,0,16949,0,0,3207,0,000261,non-urban
49826,0,0,3137,0,0,609,1584,0,1799,0,0,0,0,0,18346,0,0,3701,0,001703,non-urban
59628,0,0,0,0,0,196,0,0,0,0,0,0,0,0,18732,0,0,446,0,002195,non-urban
53749,0,0,0,0,0,3487,0,0,0,0,0,0,0,0,19889,0,0,1877,0,001157,non-urban
63252,0,0,0,0,0,398,0,0,0,0,0,0,0,0,14168,0,0,1184,0,004463,non-urban
66151,0,0,10,0,0,7,0,0,0,0,0,0,0,0,12834,0,0,0,0,003714,non-urban
64496,0,0,0,0,0,349,0,0,115,0,0,0,0,0,12803,0,0,1239,0,006311,non-urban
63461,0,0,0,0,0,1092,0,0,0,0,0,0,0,0,14374,0,0,75,0,000466,non-urban
57604,0,0,592,0,0,728,1,0,0,0,0,0,0,0,17410,0,0,2667,0,001901,non-urban
47519,0,0,546,0,0,1463,1234,0,0,0,0,0,0,0,27381,0,0,859,0,006554,non-urban
46257,0,0,6531,0,0,133,5198,0,2394,0,0,0,0,0,15703,0,0,2786,0,006181,non-urban
44295,0,0,0,0,0,1032,7080,0,1716,0,0,0,0,0,17497,0,0,7382,0,007140,non-urban
59331,0,0,567,0,0,911,284,0,594,0,0,0,0,0,14666,0,0,2649,0,000138,non-urban
59615,0,0,54,0,0,2088,2565,0,0,0,0,0,0,0,12982,0,0,1698,0,005469,non-urban
65568,0,0,103,0,0,383,2,0,0,0,0,0,0,0,12756,0,0,190,0,004719,non-urban
36662,0,0,736,0,0,32,19766,0,3377,0,0,0,0,0,16051,0,0,2378,0,000905,non-urban
53938,0,0,7554,0,0,190,164,0,674,0,0,0,0,0,11996,0,0,4486,0,005930,non-urban
37539,0,0,20,0,0,4911,38,0,0,0,0,0,0,0,32701,0,0,3793,0,001889,non-urban
62146,0,0,0,0,0,273,0,0,0,0,0,0,0,0,16071,0,0,512,0,002732,non-urban
48607,0,0,3700,0,0,600,1266,0,3077,0,0,0,0,0,20295,0,0,1457,0,002862,non-urban
65624,0,0,20,0,0,735,8,0,0,0,0,0,0,0,11980,0,0,635,0,002719,non-urban
61144,0,0,742,0,0,2388,3229,0,4,0,0,0,0,0,10752,0,0,743,0,005849,non-urban
44113,0,0,11,0,0,2411,3917,0,50,0,0,0,0,0,26926,0,0,1574,0,001483,non-urban
58033,0,0,670,0,0,1125,44,0,3606,0,0,0,0,0,14178,0,0,1346,0,005752,non-urban
53652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25081,0,0,268,0,000822,non-urban
40790,0,0,1,0,0,4467,162,0,0,0,0,0,0,0,31128,0,0,2454,0,001403,non-urban
52120,0,0,58,0,0,3165,47,0,0,0,0,0,0,0,23239,0,0,373,0,000150,non-urban
64700,0,0,213,0,0,497,1005,0,226,0,0,0,0,0,10334,0,0,2027,0,004515,non-urban
43569,0,0,1503,0,0,95,6792,0,0,0,0,0,0,0,23333,0,0,3710,0,006094,non-urban
64487,0,0,0,0,0,561,0,0,0,0,0,0,0,0,13820,0,0,134,0,001561,non-urban
55785,0,0,169,0,0,971,12,0,316,0,0,0,0,0,16666,0,0,5083,0,007429,non-urban
47512,0,0,1984,0,0,1675,1397,0,0,0,0,0,0,0,21918,0,0,4516,0,001816,non-urban
64948,0,0,0,0,0,838,0,0,0,0,0,0,0,0,12518,0,0,698,0,006880,non-urban
62659,0,0,33,0,0,351,3,0,1113,0,0,0,0,0,12900,0,0,1943,0,007257,non-urban
67888,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11111,0,0,0,0,005302,non-urban
37271,0,0,3,0,0,5092,75,0,0,0,0,0,0,0,32907,0,0,3654,0,001961,non-urban
61064,0,0,971,0,0,952,0,0,5,0,0,0,0,0,13907,0,0,2103,0,006834,non-urban
55718,0,0,190,0,0,513,0,0,49,0,0,0,0,0,17893,0,0,4639,0,001499,non-urban
66038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12964,0,0,0,0,001975,non-urban
61731,0,0,399,0,0,642,0,0,4,0,0,0,0,0,15388,0,0,838,0,005173,non-urban
68329,0,0,0,0,0,101,0,0,5,0,0,0,0,0,10567,0,0,0,0,004394,non-urban
69773,0,0,0,0,0,1199,41,0,0,0,0,0,0,0,7989,0,0,0,0,002252,non-urban
58357,0,0,5,0,0,1018,16,0,0,0,0,0,0,0,17928,0,0,1678,0,005799,non-urban
62714,0,0,0,0,0,879,0,0,0,0,0,0,0,0,12085,0,0,3324,0,004347,non-urban
66069,0,0,0,0,0,158,0,0,0,0,0,0,0,0,12775,0,0,0,0,003431,non-urban
64841,0,0,0,0,0,551,0,0,135,0,0,0,0,0,12523,0,0,952,0,002192,non-urban
59826,0,0,0,0,0,0,9,0,0,0,0,0,0,0,19167,0,0,0,0,001865,non-urban
66870,0,0,0,0,0,354,0,0,0,0,0,0,0,0,11778,0,0,0,0,005522,non-urban
47771,0,0,617,0,0,888,6415,0,0,0,0,0,0,0,21183,0,0,2128,0,001973,non-urban
35387,0,0,0,0,0,1153,19100,0,0,0,0,0,0,0,19675,0,0,3687,0,000502,non-urban
67432,0,0,3,0,0,58,0,0,0,0,0,0,0,0,11509,0,0,0,0,000960,non-urban
46515,0,0,3601,0,0,1770,2695,0,0,0,0,0,0,0,18074,0,0,6347,0,001737,non-urban
54893,0,0,335,0,0,1485,712,0,150,0,0,0,0,0,17446,0,0,3981,0,005228,non-urban
66168,0,0,0,0,0,146,0,0,0,0,0,0,0,0,12688,0,0,0,0,001004,non-urban
45850,0,0,8456,0,0,370,596,0,3770,0,0,0,0,0,19904,0,0,56,0,003867,non-urban
39459,0,0,0,0,0,12,24307,0,0,0,0,0,0,0,15219,0,0,5,0,005314,non-urban
58736,0,0,0,0,0,438,0,0,0,0,0,0,0,0,19788,0,0,40,0,003268,non-urban
45326,0,0,0,0,0,919,311,0,0,0,0,0,0,0,32224,0,0,222,0,000902,non-urban
66080,0,0,0,0,0,248,0,0,0,0,0,0,0,0,12674,0,0,0,0,005502,non-urban
58695,0,0,3263,0,0,810,794,0,26,0,0,0,0,0,14357,0,0,1057,0,000080,non-urban
58498,0,0,1047,0,0,1226,609,0,2169,0,0,0,0,0,14906,0,0,547,0,006492,non-urban
68214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10788,0,0,0,0,001321,non-urban
65670,0,0,0,0,0,204,0,0,0,0,0,0,0,0,13128,0,0,0,0,003475,non-urban
26507,0,0,7576,0,0,624,563,0,27255,0,0,0,0,0,13970,0,0,2507,0,004760,non-urban
49088,0,0,0,0,0,1588,5147,0,0,0,0,0,0,0,20235,0,0,2944,0,002481,urban
67482,0,0,0,0,0,186,0,0,0,0,0,0,0,0,11334,0,0,0,0,000891,non-urban
58804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16124,0,0,4074,0,004939,non-urban
73067,0,0,120,0,0,0,683,0,0,0,0,0,0,0,5132,0,0,0,0,002582,non-urban
50731,0,0,0,0,0,783,8059,0,129,0,0,0,0,0,19271,0,0,29,0,005769,urban
52475,0,0,226,0,0,21,13,0,0,0,0,0,0,0,17723,0,0,8544,0,001559,non-urban
53776,0,0,403,0,0,40,0,0,0,0,0,0,0,0,24783,0,0,0,0,001581,non-urban
64858,0,0,0,0,0,955,0,0,0,0,0,0,0,0,13185,0,0,4,0,003940,non-urban
58187,0,0,0,0,0,302,0,0,0,0,0,0,0,0,20496,0,0,17,0,003742,non-urban
66520,0,0,0,0,0,692,4,0,0,0,0,0,0,0,9923,0,0,1863,0,001315,non-urban
54757,0,0,0,0,0,3909,19,0,0,0,0,0,0,0,16687,0,0,3630,0,004579,non-urban
61993,0,0,0,0,0,505,311,0,0,0,0,0,0,0,15802,0,0,391,0,007245,non-urban
67238,0,0,41,0,0,216,0,0,0,0,0,0,0,0,11507,0,0,0,0,007086,non-urban
66931,0,0,3,0,0,22,0,0,0,0,0,0,0,0,12046,0,0,0,0,002642,non-urban
39130,0,0,10,0,0,678,8481,0,1294,0,0,0,0,0,20687,0,0,8722,0,005478,non-urban
64852,0,0,0,0,0,32,0,0,0,0,0,0,0,0,14108,0,0,10,0,006019,non-urban
66034,0,0,0,0,0,567,0,0,0,0,0,0,0,0,12387,0,0,14,0,000687,non-urban
47471,0,0,123,0,0,2402,3982,0,0,0,0,0,0,0,21960,0,0,3064,0,000705,non-urban
55789,0,0,259,0,0,1211,1,0,0,0,0,0,0,0,17990,0,0,3752,0,000539,non-urban
60138,0,0,6,0,0,1085,1102,0,0,0,0,0,0,0,16606,0,0,65,0,006374,non-urban
40519,0,0,4,0,0,4699,77,0,0,0,0,0,0,0,31637,0,0,2066,0,001491,non-urban
61830,0,0,0,0,0,994,0,0,138,0,0,0,0,0,14237,0,0,1803,0,005485,non-urban
63541,0,0,0,0,0,13,0,0,0,0,0,0,0,0,15258,0,0,190,0,000640,non-urban
57237,0,0,0,0,0,0,5,0,0,0,0,0,0,0,21701,0,0,59,0,006966,non-urban
51382,0,0,666,0,0,938,155,0,0,0,0,0,0,0,22252,0,0,3609,0,001922,non-urban
62681,0,0,20,0,0,393,1341,0,11,0,0,0,0,0,13771,0,0,785,0,006160,non-urban
55545,0,0,135,0,0,1209,42,0,1525,0,0,0,0,0,17801,0,0,2745,0,000306,non-urban
47901,0,0,59,0,0,595,2865,0,124,0,0,0,0,0,22792,0,0,5179,0,001496,non-urban
59250,0,0,0,0,0,327,1264,0,2987,0,0,0,0,0,12035,0,0,3139,0,003578,non-urban
60317,0,0,495,0,0,1635,1,0,0,0,0,0,0,0,15506,0,0,1048,0,005730,non-urban
50853,0,0,559,0,0,453,3115,0,0,0,0,0,0,0,22629,0,0,1393,0,005995,non-urban
52440,0,0,3343,0,0,1305,1342,0,0,0,0,0,0,0,20115,0,0,457,0,006743,non-urban
69777,0,0,0,0,0,150,0,0,0,0,0,0,0,0,9075,0,0,0,0,005446,non-urban
55700,0,0,0,0,0,102,92,0,0,0,0,0,0,0,23071,0,0,550,0,000338,non-urban
50696,0,0,0,0,0,1993,954,0,1456,0,0,0,0,0,19038,0,0,4865,0,005421,non-urban
66870,0,0,0,0,0,406,0,0,0,0,0,0,0,0,11726,0,0,0,0,003354,non-urban
57296,0,0,1888,0,0,1774,0,0,0,0,0,0,0,0,13877,0,0,4167,0,003154,non-urban
54079,0,0,3602,0,0,1688,0,0,0,0,0,0,0,0,17546,0,0,2087,0,006408,non-urban
64653,0,0,0,0,0,989,0,0,0,0,0,0,0,0,12818,0,0,542,0,006931,non-urban
56657,0,0,200,0,0,1994,0,0,0,0,0,0,0,0,14030,0,0,6121,0,004339,non-urban
49847,0,0,546,0,0,2557,3714,0,0,0,0,0,0,0,20946,0,0,1392,0,006708,non-urban
51342,0,0,1,0,0,2590,240,0,0,0,0,0,0,0,24184,0,0,645,0,000007,non-urban
58509,0,0,342,0,0,571,42,0,18,0,0,0,0,0,14764,0,0,4756,0,005508,non-urban
68608,0,0,0,0,0,909,23,0,0,0,0,0,0,0,8698,0,0,764,0,001210,non-urban
29644,0,0,13724,0,0,1631,11565,0,0,0,0,0,0,0,18352,0,0,4086,0,002514,non-urban
54737,0,0,74,0,0,625,73,0,646,0,0,0,0,0,17311,0,0,5536,0,005092,non-urban
47635,0,0,4,0,0,1659,1419,0,7,0,0,0,0,0,17686,0,0,10592,0,001430,non-urban
64666,0,0,1912,0,0,43,3470,0,0,0,0,0,0,0,8901,0,0,10,0,003570,non-urban
49960,0,0,56,0,0,0,7588,0,64,0,0,0,0,0,20334,0,0,1000,0,003176,non-urban
37185,0,0,2,0,0,5142,72,0,0,0,0,0,0,0,32740,0,0,3861,0,001047,non-urban
64439,0,0,0,0,0,842,0,0,82,0,0,0,0,0,12608,0,0,1031,0,004523,non-urban
63065,0,0,0,0,0,516,0,0,0,0,0,0,0,0,14825,0,0,596,0,003223,non-urban
47532,0,0,215,0,0,1685,877,0,0,0,0,0,0,0,27241,0,0,1452,0,000082,non-urban
48343,0,0,19,0,0,919,283,0,0,0,0,0,0,0,28369,0,0,1069,0,002116,non-urban
48431,0,0,0,0,0,2555,1169,0,0,0,0,0,0,0,23474,0,0,3373,0,001539,non-urban
63922,0,0,0,0,0,168,0,0,0,0,0,0,0,0,14494,0,0,418,0,000022,non-urban
65437,0,0,0,0,0,814,0,0,0,0,0,0,0,0,12751,0,0,0,0,005726,non-urban
57535,0,0,19,0,0,464,1685,0,4824,0,0,0,0,0,11111,0,0,3364,0,003610,non-urban
55184,0,0,467,0,0,831,60,0,0,0,0,0,0,0,16703,0,0,5757,0,001122,non-urban
61252,0,0,2,0,0,929,8,0,0,0,0,0,0,0,16456,0,0,355,0,001623,non-urban
68349,0,0,0,0,0,74,0,0,0,0,0,0,0,0,10574,0,0,5,0,005130,non-urban
39847,0,0,2344,0,0,357,10,0,16080,0,0,0,0,0,19707,0,0,657,0,002884,non-urban
55522,0,0,2537,0,0,1787,3,0,0,0,0,0,0,0,13677,0,0,5476,0,000072,non-urban
65248,0,0,0,0,0,14,4,0,0,0,0,0,0,0,13488,0,0,248,0,005395,non-urban
47132,0,0,3604,0,0,334,462,0,10979,0,0,0,0,0,11858,0,0,4633,0,004545,non-urban
43826,0,0,1836,0,0,43,1735,0,10573,0,0,0,0,0,19621,0,0,1368,0,002854,non-urban
66472,0,0,0,0,0,89,0,0,0,0,0,0,0,0,12441,0,0,0,0,000820,non-urban
66493,0,0,0,0,0,187,0,0,0,0,0,0,0,0,12321,0,0,1,0,006212,non-urban
51859,0,0,0,0,0,280,5485,0,0,0,0,0,0,0,17462,0,0,3916,0,000987,non-urban
65002,0,0,0,0,0,392,0,0,0,0,0,0,0,0,13608,0,0,0,0,003189,non-urban
56206,0,0,1323,0,0,314,0,0,0,0,0,0,0,0,21159,0,0,0,0,003077,non-urban
50175,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,20949,0,0,7292,0,001185,non-urban
53935,0,0,1590,0,0,707,31,0,7,0,0,0,0,0,18004,0,0,4728,0,001484,non-urban
53191,0,0,0,0,0,498,38,0,463,0,0,0,0,0,24966,0,0,359,0,001734,non-urban
48137,0,0,8077,0,0,1451,8139,0,161,0,0,0,0,0,10039,0,0,2998,0,002447,non-urban
66272,0,0,0,0,0,115,0,0,11,0,0,0,0,0,10796,0,0,1808,0,007454,non-urban
33328,0,0,21008,0,0,665,7964,0,8733,0,0,0,0,0,7301,0,0,3,0,006193,non-urban
45156,0,0,465,0,0,954,8257,0,0,0,0,0,0,0,22051,0,0,2119,0,001876,non-urban
30505,0,0,0,0,0,37,2918,0,31542,0,0,0,0,0,12976,0,0,1024,0,001805,non-urban
62570,0,0,0,0,0,599,156,0,0,0,0,0,0,0,11149,0,0,4528,0,002482,non-urban
59772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18794,0,0,436,0,005880,non-urban
52859,0,0,1827,0,0,2659,18,0,0,0,0,0,0,0,21338,0,0,301,0,000585,non-urban
62308,0,0,0,0,0,257,86,0,0,0,0,0,0,0,15451,0,0,900,0,004445,non-urban
65900,0,0,0,0,0,150,0,0,0,0,0,0,0,0,12545,0,0,407,0,006120,non-urban
39423,0,0,1635,0,0,338,18228,0,0,0,0,0,0,0,17653,0,0,1725,0,007465,non-urban
65989,0,0,0,0,0,158,0,0,0,0,0,0,0,0,12855,0,0,0,0,000834,non-urban
55107,0,0,0,0,0,13,0,0,0,0,0,0,0,0,23787,0,0,95,0,003241,non-urban
57790,0,0,1266,0,0,309,0,0,0,0,0,0,0,0,19601,0,0,36,0,005393,non-urban
65551,0,0,0,0,0,40,0,0,0,0,0,0,0,0,13411,0,0,0,0,006691,non-urban
53235,0,0,0,0,0,1268,4703,0,0,0,0,0,0,0,17759,0,0,2037,0,001850,non-urban
55290,0,0,615,0,0,2233,6,0,0,0,0,0,0,0,20235,0,0,623,0,001918,non-urban
66356,0,0,0,0,0,91,0,0,0,0,0,0,0,0,10156,0,0,2399,0,003105,non-urban
55361,0,0,2322,0,0,1419,943,0,663,0,0,0,0,0,16622,0,0,1672,0,000060,non-urban
57802,0,0,252,0,0,580,18,0,99,0,0,0,0,0,15445,0,0,4806,0,004069,non-urban
45870,0,0,9201,0,0,8,874,0,4150,0,0,0,0,0,15397,0,0,3502,0,007270,non-urban
58761,0,0,288,0,0,2023,81,0,629,0,0,0,0,0,13817,0,0,3403,0,006851,non-urban
65492,0,0,1,0,0,247,3,0,0,0,0,0,0,0,13173,0,0,86,0,004310,non-urban
49350,0,0,2932,0,0,612,29,0,1341,0,0,0,0,0,18227,0,0,6511,0,005468,non-urban
57835,0,0,97,0,0,1349,9,0,109,0,0,0,0,0,15645,0,0,3958,0,002241,non-urban
55529,0,0,151,0,0,1126,36,0,77,0,0,0,0,0,18008,0,0,4075,0,004702,non-urban
65775,0,0,1405,0,0,404,9,0,0,0,0,0,0,0,10724,0,0,685,0,002622,non-urban
41323,0,0,0,0,0,1304,10131,0,0,0,0,0,0,0,19819,0,0,6425,0,002355,non-urban
55308,0,0,2515,0,0,1987,27,0,79,0,0,0,0,0,14939,0,0,4147,0,000739,non-urban
49755,0,0,24,0,0,1165,7598,0,0,0,0,0,0,0,20367,0,0,93,0,002203,non-urban
48091,0,0,3410,0,0,424,7864,0,0,0,0,0,0,0,19174,0,0,39,0,002968,non-urban
47097,0,0,0,0,0,477,15310,0,0,0,0,0,0,0,16058,0,0,60,0,007425,non-urban
60329,0,0,0,0,0,318,0,0,0,0,0,0,0,0,18141,0,0,214,0,005420,non-urban
67304,0,0,0,0,0,255,0,0,0,0,0,0,0,0,11276,0,0,167,0,001240,non-urban
61806,0,0,3730,0,0,114,1005,0,172,0,0,0,0,0,9701,0,0,2474,0,000709,non-urban
49926,0,0,73,0,0,1549,3243,0,0,0,0,0,0,0,18687,0,0,5524,0,000325,non-urban
60299,0,0,1546,0,0,318,16,0,0,0,0,0,0,0,16611,0,0,212,0,003111,non-urban
67895,0,0,0,0,0,49,0,0,0,0,0,0,0,0,11058,0,0,0,0,000083,non-urban
49513,0,0,75,0,0,1502,344,0,0,0,0,0,0,0,27094,0,0,474,0,006017,non-urban
59994,0,0,0,0,0,740,0,0,0,0,0,0,0,0,18268,0,0,0,0,004856,non-urban
51287,0,0,4420,0,0,210,0,0,625,0,0,0,0,0,18830,0,0,3630,0,003720,non-urban
47966,0,0,0,0,0,812,71,0,0,0,0,0,0,0,29342,0,0,811,0,002700,non-urban
52659,0,0,0,0,0,531,3,0,0,0,0,0,0,0,25791,0,0,18,0,006283,non-urban
51000,0,0,6717,0,0,218,969,0,20,0,0,0,0,0,15108,0,0,4970,0,006975,non-urban
57313,0,0,245,0,0,507,4833,0,673,0,0,0,0,0,14299,0,0,1132,0,000906,non-urban
51564,0,0,9054,0,0,214,26,0,49,0,0,0,0,0,15401,0,0,2694,0,003768,non-urban
43131,0,0,12,0,0,4587,2914,0,0,0,0,0,0,0,28107,0,0,251,0,001907,non-urban
59376,0,0,0,0,0,717,0,0,0,0,0,0,0,0,18866,0,0,43,0,005583,non-urban
66157,0,0,0,0,0,406,0,0,0,0,0,0,0,0,12381,0,0,58,0,001258,non-urban
64756,0,0,0,0,0,229,0,0,0,0,0,0,0,0,14017,0,0,0,0,003654,non-urban
66292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12710,0,0,0,0,004453,non-urban
57041,0,0,459,0,0,611,77,0,179,0,0,0,0,0,15108,0,0,5527,0,006640,non-urban
41834,0,0,8,0,0,1269,4615,0,3149,0,0,0,0,0,25267,0,0,2860,0,000163,non-urban
59735,0,0,2,0,0,380,96,0,0,0,0,0,0,0,18771,0,0,18,0,006579,non-urban
53242,0,0,5156,0,0,46,1615,0,75,0,0,0,0,0,16796,0,0,2072,0,003045,non-urban
59266,0,0,0,0,0,11,0,0,0,0,0,0,0,0,19447,0,0,278,0,003853,non-urban
65017,0,0,0,0,0,405,0,0,0,0,0,0,0,0,13580,0,0,0,0,006384,non-urban
67192,0,0,0,0,0,1948,0,0,0,0,0,0,0,0,9853,0,0,9,0,000044,non-urban
64817,0,0,0,0,0,372,0,0,0,0,0,0,0,0,13813,0,0,0,0,000653,non-urban
55671,0,0,63,0,0,1064,0,0,851,0,0,0,0,0,16591,0,0,4762,0,004477,non-urban
54039,0,0,1429,0,0,6,4658,0,23,0,0,0,0,0,16715,0,0,2132,0,002684,non-urban
60889,0,0,241,0,0,719,105,0,0,0,0,0,0,0,16998,0,0,50,0,002184,non-urban
54585,0,0,143,0,0,740,406,0,300,0,0,0,0,0,18057,0,0,4771,0,001930,non-urban
49103,0,0,2699,0,0,515,602,0,4641,0,0,0,0,0,21415,0,0,27,0,001126,non-urban
42104,0,0,518,0,0,559,4371,0,11573,0,0,0,0,0,13718,0,0,6159,0,005990,non-urban
67426,0,0,0,0,0,721,0,0,0,0,0,0,0,0,10855,0,0,0,0,004201,non-urban
56250,0,0,825,0,0,569,60,0,0,0,0,0,0,0,20939,0,0,359,0,003845,non-urban
46414,0,0,221,0,0,313,12366,0,1763,0,0,0,0,0,14743,0,0,3182,0,000954,non-urban
62850,0,0,0,0,0,570,26,0,0,0,0,0,0,0,12442,0,0,3114,0,000665,non-urban
37452,0,0,3,0,0,4969,43,0,0,0,0,0,0,0,32960,0,0,3575,0,001064,non-urban
53399,0,0,1671,0,0,1132,288,0,0,0,0,0,0,0,22153,0,0,359,0,002125,non-urban
67903,0,0,0,0,0,351,0,0,0,0,0,0,0,0,10748,0,0,0,0,002242,non-urban
51758,0,0,4128,0,0,272,5,0,291,0,0,0,0,0,17898,0,0,4650,0,007306,non-urban
60113,0,0,0,0,0,1121,0,0,0,0,0,0,0,0,14357,0,0,3411,0,006802,non-urban
52702,0,0,760,0,0,3016,165,0,0,0,0,0,0,0,22042,0,0,317,0,003619,non-urban
50068,0,0,2111,0,0,410,0,0,3003,0,0,0,0,0,18427,0,0,4983,0,003994,non-urban
66302,0,0,0,0,0,506,0,0,0,0,0,0,0,0,12194,0,0,0,0,001730,non-urban
67801,0,0,0,0,0,90,0,0,0,0,0,0,0,0,11111,0,0,0,0,006668,non-urban
66892,0,0,0,0,0,232,0,0,0,0,0,0,0,0,11010,0,0,868,0,004412,non-urban
62151,0,0,0,0,0,51,78,0,0,0,0,0,0,0,16620,0,0,102,0,004046,non-urban
62704,0,0,0,0,0,768,36,0,0,0,0,0,0,0,13381,0,0,2113,0,000537,non-urban
51691,0,0,884,0,0,1106,1559,0,0,0,0,0,0,0,23067,0,0,695,0,001402,non-urban
50178,0,0,0,0,0,261,7743,0,0,0,0,0,0,0,18962,0,0,1858,0,005867,non-urban
67968,0,0,0,0,0,47,0,0,0,0,0,0,0,0,10987,0,0,0,0,000690,non-urban
63930,0,0,0,0,0,257,0,0,0,0,0,0,0,0,14815,0,0,0,0,001810,non-urban
63132,0,0,0,0,0,0,87,0,4181,0,0,0,0,0,9084,0,0,2518,0,002515,non-urban
60067,0,0,0,0,0,597,499,0,0,0,0,0,0,0,14626,0,0,3213,0,006875,non-urban
47856,0,0,857,0,0,1975,7090,0,560,0,0,0,0,0,11463,0,0,9201,0,000950,non-urban
49630,0,0,2,0,0,1504,7087,0,0,0,0,0,0,0,19945,0,0,834,0,002208,non-urban
61472,0,0,326,0,0,485,0,0,0,0,0,0,0,0,16584,0,0,135,0,002204,non-urban
53001,0,0,1716,0,0,1202,1695,0,0,0,0,0,0,0,20606,0,0,782,0,006461,non-urban
57084,0,0,416,0,0,419,0,0,0,0,0,0,0,0,18669,0,0,2414,0,006963,non-urban
62228,0,0,0,0,0,164,0,0,0,0,0,0,0,0,16213,0,0,397,0,004575,non-urban
35906,0,0,1756,0,0,257,17927,0,172,0,0,0,0,0,21573,0,0,1411,0,005300,non-urban
39576,0,0,6,0,0,4916,59,0,0,0,0,0,0,0,31660,0,0,2785,0,001159,non-urban
44806,0,0,0,0,0,3627,210,0,0,0,0,0,0,0,28769,0,0,1590,0,001117,non-urban
59138,0,0,731,0,0,628,21,0,475,0,0,0,0,0,14365,0,0,3644,0,005774,non-urban
67401,0,0,0,0,0,127,0,0,0,0,0,0,0,0,11474,0,0,0,0,003754,non-urban
59689,0,0,1136,0,0,1795,12,0,0,0,0,0,0,0,15476,0,0,894,0,004767,non-urban
66449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12553,0,0,0,0,003727,non-urban
52553,0,0,1,0,0,2300,3,0,0,0,0,0,0,0,23770,0,0,375,0,003626,non-urban
58120,0,0,0,0,0,630,0,0,0,0,0,0,0,0,19829,0,0,423,0,005636,non-urban
56879,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21437,0,0,684,0,007170,non-urban
51399,0,0,0,0,0,286,6663,0,0,0,0,0,0,0,20533,0,0,121,0,001250,non-urban
42176,0,0,2525,0,0,573,7248,0,0,0,0,0,0,0,22780,0,0,3700,0,006826,non-urban
61097,0,0,4,0,0,942,450,0,0,0,0,0,0,0,14843,0,0,1666,0,005290,non-urban
37696,0,0,2672,0,0,361,4,0,19796,0,0,0,0,0,16128,0,0,2345,0,002061,non-urban
